"ean";"parent_id"
"8718915012156";"51278"
"9940226109009";"5316822"
"9940157108902";"539901"
"8033893133229";"557765909"
"8300982642727";"569316623"
"3143167281152";"571282996"
"3143166072676";"552461543"
"5054411444453";"5342021"
"8434341778694";"567306892"
"8000002253895";"536908"
"8718334740081";"546905421"
"3601456232990";"564749291"
"889589568046";"546746888"
"9940221108945";"5316308"
"65881077252";"542130704"
"07404887";"555374782"
"8057001714957";"554152801"
"3605442184539";"538128"
"828432150977";"562016858"
"8059132062587";"547053881"
"3605793933886";"53154161"
"8052552881592";"51206"
"8051514403773";"5316110"
"3143166422624";"570909629"
"8032871468834";"556741840"
"550020891";"551271311"
"3614711964321";"553228369"
"8071103758";"542072895"
"3114439066265";"554207090"
"5054411972369";"565789572"
"8718334900997";"565810746"
"9940215109282";"5315763"
"2500000167942";"5385004"
"3611589604922";"53650020"
"8069639942";"547545609"
"3143166157519";"566309278"
"3605794119609";"553336682"
"8055743745574";"5314942"
"5400552668300";"563867859"
"1704403073089";"563750982"
"5052504683345";"535645"
"5712691232565";"569011316"
"4043874148870";"555745844"
"3607020691569";"51049"
"2527519";"540310501"
"8719469026545";"561777928"
"5055901348084";"576996086"
"9920064698221";"50802"
"8300262964501";"560364148"
"9000001608985";"5311116"
"5052505145019";"540435403"
"5054411417570";"5342041"
"8435440808428";"5317307"
"190108084337";"561898414"
"540001817";"542685122"
"5045496693249";"553500149"
"9940235109092";"5317721"
"4055412117187";"5311412"
"5411249868910";"565280149"
"3601456111295";"558063841"
"66881107908";"559337729"
"9940066108956";"520911"
"8719257347319";"573001896"
"3601455943750";"543133210"
"540010952";"543880447"
"8032631272541";"569527276"
"4048043970085";"00605"
"8718334933704";"560647484"
"5045493774729";"5391065"
"8434341736731";"557709152"
"3607892655416";"555263368"
"3614710997498";"542957946"
"8058091279043";"560281593"
"5052505228811";"541073119"
"8058091380770";"563652555"
"3614710947608";"543496598"
"8052043022558";"5310224"
"8029930528530";"552996638"
"3143166271437";"569140981"
"9920065019353";"52679"
"550036025";"558105070"
"3143165021545";"538332"
"8054959047649";"540896579"
"3614713115233";"560457952"
"9940223109054";"5316514"
"3102273105042";"564734334"
"9940150109024";"539218"
"3143166377887";"562976759"
"4055412284094";"568366697"
"3607020867704";"540631184"
"3613330809280";"52519"
"2015100053094";"5311025"
"9940187109031";"5312925"
"8032631940792";"5315203"
"4053952620242";"51595"
"5052504694495";"535653"
"9920064598248";"48003"
"3143165142257";"537902"
"3614033276324";"535806"
"2754921";"552920030"
"9940188109052";"5313031"
"8057015966670";"552923224"
"8051514397461";"5316112"
"8054525629668";"542618350"
"3143165441794";"533666"
"540010826";"540487030"
"9940148108938";"539007"
"5051534725186";"51906"
"5415320111100";"557556347"
"9920065112184";"520099"
"8434538396489";"575458636"
"0000000042339";"545414807"
"3143165926659";"555002433"
"8719469030580";"561637591"
"3601456038202";"542560663"
"8718939970234";"53133107"
"8077085859";"564544713"
"3143164657394";"533680"
"8057001715787";"553683193"
"5052505932459";"568437660"
"3114439167146";"573150652"
"3614713120466";"563614230"
"8058986043001";"5310119"
"540010964";"546072647"
"8059132535340";"578752175"
"5712030656670";"572003065"
"8054637207242";"51133"
"8030035605361";"567209417"
"4004758745110";"562532123"
"9940170109023";"5311214"
"8054632192413";"52429"
"8434341974324";"562973447"
"8052390191051";"548115583"
"8052043033981";"5310229"
"540015716";"546536668"
"8052043077374";"549206716"
"5045498686676";"556860505"
"8057004125835";"556221524"
"3614038787962";"564027206"
"5052505924140";"569855453"
"3143166538110";"579151441"
"3143165876275";"552562296"
"9940234108933";"5317604"
"12179501302";"541860513"
"8032871108044";"53104160"
"8719204305911";"552676050"
"8434538339608";"573698325"
"3143166537373";"571109471"
"8075490969";"554252585"
"8719128940731";"557067001"
"4001505069246";"544077666"
"8059132271620";"556040576"
"190325952259";"553754492"
"3608270944184";"561914137"
"3663720101753";"572219844"
"7325540284899";"567030337"
"3601456247260";"564666212"
"3614750345402";"546762686"
"8056305523968";"540732063"
"739655582646";"579109811"
"3608271022621";"574186926"
"12324971202";"548027228"
"3143165210895";"5310819"
"9940221109030";"5316323"
"8434538445477";"579540234"
"3102272922558";"558862776"
"4055412143537";"5311410"
"8058091278725";"569690820"
"8057015528878";"555795852"
"5052506485503";"579496936"
"3143167251070";"578156694"
"3102279423225";"553272175"
"8032631271209";"544781363"
"1704467048092";"563252797"
"540003808";"544262893"
"550020860";"552593623"
"17102275";"5312308"
"8057001672417";"558075442"
"5415320131696";"554136275"
"3605793933725";"53154165"
"8058091425327";"568019274"
"9940209109019";"5315119"
"8719204474051";"562688197"
"5712030702872";"579240884"
"8069254358";"547299535"
"8719108696375";"53133063"
"9349623301288";"5313811"
"8719128711393";"551688583"
"8078069440";"560645389"
"2222231279088";"5316328"
"8719108210236";"53133041"
"8300982379838";"553095120"
"5400552670075";"565438148"
"3661826427364";"535619"
"1602320085065";"546266913"
"9920064969383";"52283"
"3114439027112";"555779454"
"8057001819645";"569824952"
"550020455";"552619713"
"8059132134901";"544552918"
"8059132431185";"565747716"
"8434030817871";"546042862"
"3143167294329";"574294039"
"8058345557323";"52444"
"4046178412852";"534758"
"3143166008972";"555882176"
"5051534693362";"51905"
"3143166156895";"562593917"
"5045455194442";"543284288"
"3143166830597";"543664555"
"8056309125502";"561145078"
"8054654072281";"561202312"
"739655541384";"574496103"
"3605794123682";"557673344"
"8433979746426";"51502"
"8075525045";"556473004"
"8032631444528";"5314403"
"3143166304593";"562858779"
"8719204178379";"541217305"
"1.70258E+12";"562797730"
"5055667331030";"546867461"
"3607020817204";"5341094"
"4056178539800";"569506139"
"5711983063962";"565606088"
"560041622";"565225573"
"2222231320605";"5312008"
"8075526751";"556473004"
"1704408081041";"565948460"
"540013211";"547639983"
"3143166459415";"571308750"
"555555580743";"537602"
"3601456100220";"558063841"
"887278233534";"52289"
"8054632684031";"52435"
"3614713136528";"565763095"
"9940111108977";"5353009"
"8058338754036";"545089614"
"8032871906602";"576019969"
"9940207109012";"5314920"
"8434542120568";"560723829"
"540015705";"546536668"
"8078160277";"568720077"
"8058338493508";"534005"
"889516470756";"538203"
"3143165027417";"5310820"
"3102279582830";"52646"
"3102272585364";"546787949"
"9940074108924";"520704"
"8058321200564";"552611941"
"8059132563879";"572102491"
"5700493885607";"5315809"
"3601455954060";"542598984"
"3114439099287";"562178929"
"9920064927307";"00204"
"8053621789528";"520064"
"3608270762078";"545562277"
"9920065053739";"51836"
"3607020712196";"51070"
"3143165807187";"547631319"
"3143165471210";"533946"
"3601456145474";"551245083"
"65881075791";"547100082"
"4055412142745";"5311402"
"3246576662267";"554799066"
"3143165164099";"538337"
"2015100032472";"53109017"
"8052043124740";"552840324"
"3607997863280";"553969479"
"5712030656717";"572003065"
"3143166155195";"562864187"
"5052506485350";"576471096"
"9940213109090";"5315523"
"8059132304243";"553842554"
"9920065016420";"52663"
"3143165142790";"5310829"
"8057288431851";"535706"
"8434341224467";"545983909"
"3143165821466";"546913109"
"3614038788051";"564420186"
"7640170797749";"568719840"
"9940067109884";"521213"
"8718334832564";"553982686"
"2222231277909";"5316318"
"4260422060471";"553084986"
"2500000277757";"559494130"
"8719256975391";"576584034"
"2222231333643";"5317839"
"737045625126";"541046553"
"4251217508872";"537810"
"000104803422";"5311713"
"8054637206528";"51126"
"8032631690765";"557316857"
"3605794074892";"554493532"
"3607020807120";"5341064"
"3601456225824";"568839813"
"5400562038513";"569705687"
"3614713156311";"567982188"
"8053621942565";"5313142"
"3143165437261";"5310732"
"3608275431924";"5310537"
"190108786576";"568341742"
"3611589649299";"555125687"
"8434030371823";"533412"
"8434538194412";"570170595"
"07377266";"552421716"
"3246574532326";"557226167"
"9940070209092";"521516"
"8053621650576";"520054"
"4053607951783";"51039"
"3614710967477";"547208700"
"3605793946305";"53154146"
"540015655";"543978948"
"842456132429";"559501393"
"3607020826916";"5341072"
"3614712032128";"555181926"
"5045497359373";"556915279"
"8434538061493";"579805071"
"8719204634769";"568539812"
"3614710416708";"53650091"
"8432338751637";"565754144"
"8030035243853";"538821"
"9009611972363";"543814636"
"4048043416811";"00623"
"8718334740159";"543004311"
"8434030626664";"5334130"
"550033923";"553757938"
"8052043022473";"5310224"
"7332754289961";"574916686"
"4055412239605";"553032904"
"4043876945286";"561937781"
"3143164652054";"533679"
"9920064555050";"48429"
"8717457433078";"52782"
"3605793925362";"53154032"
"3143167295975";"571637292"
"8718793314168";"51324"
"8032871212680";"53104089"
"8891162158324";"52278"
"5400562026923";"558768829"
"8054525226782";"549892363"
"3114438650021";"556030468"
"4251217500500";"537808"
"3601455914743";"5313666"
"8059714080800";"52126"
"0888667701351";"541554986"
"9940142109356";"5384085"
"8052043054849";"549637136"
"9940109109216";"535150"
"3613331203582";"549572826"
"67881113257";"569362986"
"5060535641081";"560453136"
"1704511050040";"564621228"
"3143165385470";"5310724"
"8058328008835";"547032322"
"2500000169694";"538601"
"8718334759229";"541912020"
"8059132345048";"568113858"
"9920064697583";"50801"
"9940150109134";"539235"
"4055412140611";"5311425"
"3614710921684";"550720391"
"8056305506831";"547265202"
"8718793745085";"52110"
"8032631409633";"544848274"
"8434030344568";"533450"
"8056309039106";"542756630"
"9940125109029";"536727"
"840950139241";"538706"
"8059132344607";"562374879"
"8052043016885";"5310226"
"8719204178430";"541217305"
"3608270690852";"5312935"
"4260422060341";"552824295"
"9940243108979";"5318516"
"8300785985816";"562890422"
"3143165811245";"543615480"
"3601456165267";"550678025"
"8032723418161";"560536544"
"8434538185243";"573582812"
"603246526404";"566626863"
"8033311954009";"569085710"
"3601456012127";"547882908"
"3611589620281";"53650146"
"5054411755672";"558483597"
"8055353302631";"5375091"
"5712030543123";"567800963"
"3143165507087";"5310741"
"8077089374";"569469204"
"3611589603499";"53650015"
"3614713116551";"562494598"
"2222231393050";"543588478"
"6970750577821";"579222401"
"3608270802309";"547626273"
"3143166524090";"574412391"
"5052504691753";"535651"
"9940150108925";"539204"
"8054654049610";"562605099"
"843121100859";"578283040"
"4055412249567";"564548455"
"8300511160302";"5312528"
"9940215109008";"5315717"
"5051534542769";"51386"
"3614713130939";"566967034"
"08004901";"562571447"
"8719111046334";"53133024"
"3114439100662";"564377710"
"4053607981841";"51101"
"4055412285480";"567144440"
"4004517002393";"569293166"
"8435440808411";"5317307"
"7613273934458";"548473910"
"9940201108981";"5314315"
"5057472012791";"563963841"
"3102279845577";"5394013"
"3605793933596";"53154159"
"8074031987";"557264104"
"8719256957458";"573058836"
"2016100001876";"547799609"
"4055412142820";"5311402"
"8054086353316";"51135"
"2500000129865";"523794"
"3143165021569";"538332"
"8059132124100";"549320694"
"2222231226822";"5317809"
"3143166000334";"553053232"
"5054411812832";"550355926"
"5712030676289";"574711502"
"0000000519984";"5316217"
"1709626010163";"563786475"
"4046178186371";"52176"
"3607892677104";"553310888"
"3613331554622";"560699444"
"3601456161658";"558877537"
"8053327581259";"541053844"
"3608275438633";"5310509"
"9940180108913";"5312202"
"560058019";"569602599"
"3143166922766";"546328101"
"889642770720";"568461795"
"889642539945";"552949222"
"8029930791804";"560367466"
"3143167239177";"576736719"
"4004758724313";"35820"
"8056305180178";"549969642"
"8718334750226";"549133224"
"3143164608495";"533821"
"9920064506458";"48001"
"8059132520124";"571877707"
"8434030852520";"540925375"
"8050459453317";"541500725"
"8075481161";"556341805"
"8718915013559";"51298"
"2500000272691";"555837872"
"3114439030525";"556370402"
"7613323021558";"50388"
"8054896632489";"569581791"
"8075526891";"556504044"
"540001636";"547319865"
"8434030588597";"5334183"
"4055412287385";"561700374"
"8075525967";"552414361"
"3143167256532";"570685374"
"8052087181617";"553794257"
"5045499434955";"562229752"
"3611589610886";"53650044"
"849345045716";"554134058"
"3114439024845";"558447852"
"9940070208927";"521503"
"9940204108965";"5314609"
"3614495112321";"553745596"
"3143165892152";"552927978"
"5555555803910";"539524"
"8053621921669";"5313140"
"9940235109022";"5317712"
"8033893032645";"553488519"
"3607020823038";"5341076"
"9940170108921";"5311203"
"9940079109988";"522315"
"8058091333547";"564724076"
"5054411755665";"558483597"
"3143166857938";"549158329"
"8032871624261";"566711922"
"3114439138115";"577710570"
"3143166004035";"550059928"
"8434030885832";"542437352"
"4056178372339";"559921033"
"3605442270171";"5313904"
"8054959504470";"552408614"
"5045496459609";"546951377"
"0888667677366";"543839295"
"66881104411";"550387415"
"8719204699058";"577026323"
"9009611970413";"546101401"
"8051495593494";"5375007"
"8071661068";"547056706"
"540001832";"542357722"
"540008486";"540568330"
"3143165843031";"548169545"
"3143166073642";"557060409"
"2500000129889";"523806"
"3114439030518";"556370402"
"5055901306312";"51559"
"8719204014233";"5370010"
"9940201109143";"5314346"
"8058338205750";"534035"
"3143165897812";"558746340"
"5052505698690";"552872675"
"2222231333537";"5317837"
"8058321359682";"564130148"
"3608270921918";"569602026"
"889969575633";"549272915"
"8057004772008";"563085718"
"3143166946885";"548287710"
"3601456004733";"544989179"
"8032871310348";"545326446"
"3143165312513";"5310869"
"8718334742412";"543999612"
"7496300038097";"5318317"
"3143166264330";"568567792"
"4043874082778";"542453404"
"8030035468447";"554737365"
"9009611972851";"541470099"
"889516469835";"538219"
"3608270907080";"568657111"
"3608275428078";"5310519"
"3223771770980";"552726732"
"8056305431355";"548581679"
"3143165026885";"5310812"
"5700494311952";"554692089"
"9940081109072";"522419"
"5400552409460";"567538116"
"8719204339411";"558433267"
"3614038761764";"566996011"
"8075485183";"555910516"
"4043874191432";"552550304"
"8000002340618";"555382411"
"3611586672719";"545888474"
"3223771459489";"536037"
"190540697744";"562861336"
"8033893132284";"554313889"
"3223771068407";"553051019"
"8300982659916";"544211318"
"8055743122962";"5314966"
"8054525628777";"543206245"
"9940235108936";"5317704"
"8434030624066";"5334070"
"012609470902";"550576414"
"5400516010251";"547346477"
"3143165824368";"541525875"
"8033441351877";"543826772"
"540010619";"547894354"
"4051212648685";"544263771"
"8059597178656";"560570355"
"2015100041601";"53109050"
"8071671454";"544698393"
"8300263025249";"564629904"
"3102279581109";"52647"
"3614711970001";"554055170"
"8719204506646";"560976797"
"8719204356357";"556863576"
"8054958287541";"557195942"
"5057472026323";"567103911"
"8717457370175";"544457291"
"9009611972950";"544870727"
"06891480";"545230812"
"9920065066999";"52933"
"9009611969806";"548425852"
"3143167031504";"544507341"
"2500000265334";"552967885"
"07465635";"554564947"
"3601456004658";"549683169"
"8056309113653";"561448987"
"8055743359870";"5314925"
"8077127195";"562502114"
"8054687682709";"5313406"
"3260645204820";"566098207"
"9920064973403";"52259"
"3608270967978";"570765605"
"3614711960842";"556229037"
"3143166053286";"556816167"
"3601456003361";"541074048"
"9009611972660";"545922576"
"8718334773980";"542693303"
"3143166618720";"545424312"
"5712030646633";"574448994"
"9920064699655";"50806"
"5415320131627";"5316647"
"3605794108443";"556760804"
"3143167266081";"578339570"
"8077863941";"562493176"
"3614711954445";"552552115"
"2015100033682";"53109004"
"540010766";"544895891"
"3143167287666";"578896599"
"8078054591";"563656492"
"8032871393310";"541359079"
"3143165796603";"545467677"
"3601456152816";"556976565"
"8718334642729";"520002"
"5055973735768";"561081717"
"5400552674721";"561698141"
"4046178179168";"52187"
"8057015922171";"551310323"
"08004840";"562571447"
"5415320965772";"549286943"
"9940070208994";"521508"
"9940209109241";"5315158"
"9940250108914";"00901"
"8434341785524";"565028132"
"4046178405731";"534715"
"7612997580217";"52716"
"3607020873736";"548618880"
"3143165472088";"533927"
"8719204692721";"570828851"
"8300511164560";"5312511"
"8718334664387";"5346002"
"3114439018011";"555030706"
"3614712032166";"553279955"
"8434538379734";"570796729"
"8719204525036";"568099249"
"3611586985062";"51826"
"540014385";"547399732"
"8030035309542";"546639114"
"9940200108999";"5314216"
"8719204379066";"554824032"
"8435440808299";"5317304"
"3102272926457";"551892795"
"5055901316915";"5352059"
"8072766271";"543419659"
"3143166096863";"558336693"
"1602466075128";"544101433"
"9920065001914";"52558"
"5700494269505";"554113034"
"8434030397748";"533425"
"9920065039894";"52859"
"8075526017";"552414361"
"3114438924382";"564020608"
"8719109120503";"53133087"
"3601455914200";"5313669"
"3143166313830";"560028597"
"3143166441229";"573317387"
"9920064901918";"51755"
"8433979898774";"52018"
"8078066297";"565980163"
"3143166096856";"558336693"
"3114439067996";"550157594"
"1702479078120";"567858173"
"4055412146118";"5311412"
"3611589631775";"53650197"
"7640170797299";"566583424"
"3143165385616";"5310726"
"8718793734164";"52096"
"2015100054370";"5310649"
"3143166981404";"545961327"
"5712658684598";"562140298"
"540003722";"547890663"
"5400552408975";"569477126"
"8719108456290";"53133015"
"8057004075291";"557175298"
"5055973703354";"520036A"
"8059132336282";"562486630"
"2222231559890";"546124000"
"3143167064977";"540050350"
"4042034936869";"00801"
"9009611972578";"543070300"
"8059132504308";"571724536"
"5052504185696";"52309"
"2500000170591";"538617"
"3143166558279";"572367773"
"8056305439399";"540309969"
"9920065036718";"52838"
"3143166293668";"543778160"
"7613363397279";"570882486"
"8029930441112";"52571"
"1700131018088";"563907716"
"8471070063332";"555199828"
"3143166499886";"579141289"
"3143167092475";"545822263"
"9940155108967";"539711"
"9940109109117";"535136"
"3608270995483";"578294226"
"2500000131356";"5341154"
"8059132065458";"542382052"
"8056309118122";"567771972"
"3613330821817";"52504"
"8056305812208";"546233432"
"00646707";"5384027"
"8434538392849";"570314822"
"9920064662024";"00621"
"8057001958924";"555049790"
"9940111109020";"5353014"
"560052639";"563766717"
"3611587059366";"00521"
"8434030591917";"5334164"
"9940201109010";"5314321"
"3614036496606";"554121561"
"8054896652739";"560689945"
"8052043139058";"558785173"
"3143165832820";"544997898"
"8055743709958";"5314919"
"8057004885104";"567213052"
"3614038830040";"565121632"
"8056309123935";"562728727"
"8057288430786";"535709"
"9940065108983";"521120"
"8718334603942";"52979"
"8717657989436";"565612866"
"8054637206771";"51139"
"3614711948703";"550170988"
"9940243108968";"5318513"
"8059132071459";"547050932"
"1710003034236";"553328425"
"3614711993512";"558654409"
"5055973731258";"564084559"
"8717657997110";"562150219"
"3143165576106";"533828"
"8059132591544";"577572939"
"8434341532807";"550074491"
"560048994";"569189926"
"3143166536642";"578516179"
"9940228109093";"5317026"
"8058986597023";"552584062"
"3614711008650";"544420705"
"5712658096421";"554962759"
"3143165511763";"533682"
"8718334811446";"559961945"
"3102273392411";"578466743"
"9940125108928";"536706"
"8050459509823";"568318561"
"5052506480256";"576780033"
"4048043424526";"00624"
"8055685767764";"536113"
"8053621788873";"520059"
"9940150109089";"539226"
"2015100048321";"53109032"
"7613214921660";"563565213"
"9940109109021";"535124"
"8054687486451";"5313431"
"8434030624271";"5334077"
"8057001654765";"551749873"
"8717457530920";"561196429"
"8718334836159";"554671428"
"8718334602754";"52361"
"8433979570786";"533407"
"3143166087991";"553339711"
"3613331203506";"545675771"
"2754621";"554067916"
"8718915025408";"52203"
"8055353297333";"5375079"
"8000002292665";"544106422"
"191164076526";"562866813"
"3143165958643";"556587086"
"3143166160151";"564797722"
"06869779";"544319291"
"9940215109039";"5315722"
"540010928";"548045937"
"8718793783469";"52118"
"08068965";"561481268"
"3143166923404";"541419057"
"08051530";"564005698"
"2500000131332";"5341153"
"5055901333264";"558768017"
"3143166499343";"576446992"
"3114438724715";"553144529"
"8434030548638";"5334181"
"07402685";"556404880"
"8718334916103";"560102645"
"2016100015066";"541150198"
"5052505683887";"557720252"
"5054411816274";"556250840"
"3614713082313";"565016756"
"8718334927932";"565457284"
"8055743680738";"5314946"
"8058338421150";"534001"
"3143165145951";"5310717"
"9940161109072";"5310330"
"8057001223930";"554356783"
"8059132370828";"564808569"
"8059714730637";"5377062"
"8072763115";"545910079"
"3102277868158";"00127"
"9940223109044";"5316513"
"0029540011406";"50367"
"3143166387442";"560618361"
"8718334926164";"565855762"
"3601456098602";"555733597"
"3601456167773";"558728654"
"3605793925034";"53154104"
"8059132501079";"560684042"
"828432146550";"569628682"
"9940188109118";"5313046"
"3611589836088";"53650032"
"3614033290306";"535830"
"8718334686570";"5346045"
"560057707";"563239898"
"8032871455353";"551731124"
"8718334600903";"52498"
"3614710975656";"549739920"
"5045495956116";"543020047"
"8057004076816";"551215028"
"3605442215639";"538109"
"3608270967664";"575017433"
"3246575805665";"557226167"
"8052552872934";"51197"
"8434030623021";"5334081"
"4055592112217";"537109"
"8718334753449";"546951148"
"8050751671020";"51256"
"560049273";"565636078"
"3143164717869";"5310827"
"8000064899710";"553105452"
"3608270834249";"558449889"
"012605381302";"559948312"
"9349623321798";"5313823"
"8057001722136";"559041909"
"3601456163126";"557999278"
"560048968";"561505845"
"3102272633836";"546362627"
"3143166438854";"575202139"
"8058338205699";"534035"
"8434341548617";"558780727"
"8434030558033";"5334103"
"540003954";"540031729"
"8066415920";"545025202"
"3608270866578";"558498570"
"9940201108920";"5314304"
"3143166117766";"578406962"
"8051514863300";"541556601"
"8059132345468";"565714319"
"07411748";"552229455"
"8718334657716";"5346082"
"550032548";"552944501"
"8434341789140";"562881547"
"5054411443159";"5342078"
"8057288432872";"535711"
"9920065032123";"52801"
"8719128947839";"559215285"
"64881054217";"536435"
"9940233109096";"5317538"
"1709613072037";"562576494"
"3143166062455";"559735672"
"3608270779106";"547938754"
"3605442238232";"538119"
"8057015922249";"551310323"
"8075490004";"552422408"
"2222231226587";"5317807"
"8052043043188";"5310214"
"8718793963359";"5370005"
"9940230108913";"5317203"
"3605442262817";"5313902"
"8719204576670";"565075158"
"5712030654249";"570691807"
"3143165385784";"5310728"
"3143161917866";"51309"
"3601456232181";"566278380"
"560048635";"569748749"
"8030035251414";"538832"
"2222231229717";"5317827"
"3143166450443";"579863779"
"889830813833";"547222073"
"190325952990";"558022125"
"8059132208800";"556682471"
"4004757233854";"549374132"
"1604930066083";"541629624"
"8059132545516";"576498084"
"2500000162732";"536011"
"3608270945983";"563450851"
"5055973730206";"565797122"
"3607020968777";"563487159"
"8053621591930";"50225"
"5055901323968";"558249034"
"9920064903820";"51765"
"9920065065541";"52931"
"3143167292110";"571649870"
"8434030352419";"533430"
"8000002340434";"551771660"
"8057004520623";"567363676"
"8719033017009";"563773641"
"8718334755382";"543083419"
"3608270698834";"5312903"
"9920064730297";"50166"
"9940190108938";"5313207"
"3605442480907";"557613132"
"5052504669769";"538628"
"8059597191532";"566301320"
"9940215109155";"5315740"
"8058091025619";"560396419"
"7613214773696";"553124168"
"8072783639";"548276168"
"9920064923439";"51018"
"8059029026340";"51201"
"3143167277322";"573943622"
"9349623321682";"5313827"
"9940223108914";"5316502"
"8072764464";"545341234"
"3143167269785";"572826325"
"9940170108905";"5311201"
"5055973731234";"564084559"
"3614036484238";"557667194"
"540003909";"542837909"
"8059132106137";"544362562"
"8051514685612";"546148180"
"9940155108945";"539708"
"08064165";"566583276"
"8032631784112";"5315204"
"3614495139229";"558528190"
"8434538294990";"579172279"
"4053607383263";"51103"
"9940188109008";"5313022"
"3613330588932";"51718"
"8033714003007";"5243028"
"560057996";"569270787"
"3614711956739";"553424875"
"3143167208906";"541112414"
"8718334861274";"557580168"
"5712030560526";"560796655"
"64881050010";"536417"
"3143165040188";"5385021"
"3143166214861";"561170934"
"3143165021583";"538332"
"8004550550185";"51727"
"7640170797633";"566231549"
"8056309114964";"569261141"
"8030035585724";"564452505"
"8050198767447";"5317405"
"190325575281";"557663246"
"7332754290615";"570718059"
"9920064935944";"52074"
"540016761";"546799183"
"3143165842638";"548039557"
"5054411416894";"5342042"
"889516535042";"538218"
"5400562023663";"559034454"
"843121100606";"570218089"
"8057015969664";"556944894"
"2500000221422";"5318830"
"3611589638200";"53650180"
"8075489774";"559163164"
"8718334852906";"556230477"
"3601456135383";"556433829"
"8052043047896";"5310221"
"8057001605699";"558470572"
"3614712027032";"557940731"
"8072764812";"546838459"
"888787602342";"5316705"
"8033441501074";"560391323"
"540001867";"545633820"
"3605442474104";"557543901"
"8059132201337";"550270916"
"8058338474125";"534023"
"8719109045196";"53133062"
"540016057";"540990740"
"4055592107084";"537106"
"5054411809108";"558648014"
"9940234109068";"5317618"
"9940147108950";"538907"
"8032631100943";"520041B"
"8056309126066";"562991839"
"5052504151431";"52324"
"5045494532304";"543612705"
"540015650";"543978948"
"9940109109470";"535183"
"5052506652653";"573659499"
"9940070209088";"521516"
"5052505933197";"561191812"
"8434030613459";"5334080"
"9920064917834";"00156"
"5045498685204";"553479611"
"8059132527918";"572931699"
"5045498682562";"555834852"
"8719031122866";"534501"
"8072717661";"548959818"
"8719204003909";"5370013"
"9940209109238";"5315157"
"7332754293852";"579974331"
"8058091438945";"569151961"
"5700493890465";"5315802"
"5415320182377";"5316625"
"8056305534216";"548762030"
"5712734185346";"545202227"
"8059132537603";"579627075"
"8059132501321";"561257453"
"4004517207477";"565543647"
"3143167306213";"573620299"
"5712030654836";"576154257"
"5055901323319";"556434403"
"8055685533161";"52582"
"3607020829184";"5341088"
"8434538163029";"571738007"
"8053621921638";"5313140"
"5057472010049";"567239835"
"8051495795003";"5375035"
"8717657960817";"557387841"
"5052505923679";"563837698"
"8051495829838";"5375064"
"8054632718132";"52409"
"9920064660020";"00608"
"8434341081541";"543827110"
"3143167078752";"544643895"
"9940079109848";"522303"
"9286504042";"5318114"
"07436161";"552205976"
"3614713111549";"569702308"
"8054959559685";"553917173"
"8719204319482";"558432947"
"8059132504827";"571501802"
"2015100051974";"5311014"
"9940173108913";"5311503"
"8071654924";"541743405"
"8054959504463";"552408614"
"540010829";"540487030"
"8300511199395";"5312522"
"8058154873539";"5317041"
"3143165481103";"533911"
"3614711951529";"555350852"
"9940142109246";"5384066"
"3608270862020";"553523272"
"8059132526454";"571911438"
"3614713107221";"568490728"
"3143166523895";"572681586"
"8432338477513";"567502270"
"8029930447916";"544206552"
"3114439100655";"564377710"
"889642080799";"53650209"
"9920064903059";"51761"
"3605794074861";"554493532"
"5415320150680";"5316644"
"5400516935769";"552870930"
"8434030590651";"5334160"
"4028193373400";"00646"
"9920065088359";"52978"
"560049029";"562708657"
"8300511202149";"5312502"
"8054896053277";"558858287"
"8718939978995";"53133112"
"8434030795100";"545763938"
"00636114";"5384065"
"8029930447930";"544206552"
"8718334618113";"52151"
"5054411438957";"5342029"
"3608270938077";"562575574"
"9940170108907";"5311201"
"3613330401071";"50169"
"4251217511469";"537814"
"5400562027371";"558768829"
"3614713087363";"566928850"
"8059597164062";"567829808"
"9940206108917";"5314804"
"07425714";"554251358"
"3143165932766";"559293689"
"3663720100299";"575053959"
"9940109109259";"535155"
"5055901348459";"579968953"
"5051534727517";"51909"
"9940215109121";"5315735"
"8059132241975";"555794733"
"8052043072256";"548122276"
"3605442450900";"557167369"
"8719256956390";"576833585"
"8059714266891";"5377018"
"8000064926348";"554471344"
"3614496240429";"561295857"
"9292263049";"5318002"
"3614038770087";"569827465"
"9940204108967";"5314609"
"550035990";"559863810"
"3114439134162";"573075555"
"8719108137410";"53133100"
"7640170797756";"568719840"
"8433997368860";"5334191"
"8059714893646";"5377071"
"0000000042342";"545414807"
"8057001674497";"555221844"
"3143167293865";"579333725"
"3607020864536";"540096185"
"8030035310722";"545320254"
"9920065101553";"520090"
"9940167109318";"53109067"
"5411249874157";"561333202"
"5055901320837";"552813111"
"8000002293099";"542301793"
"8718334651738";"5344052"
"5052506473906";"574215842"
"3143165172995";"5310706"
"4250828619397";"568767464"
"7332540616742";"568637964"
"5055901322756";"554410553"
"8054525956092";"541072273"
"3611587702415";"51822"
"3614713118715";"564300270"
"9940085108932";"522510"
"560049082";"561856376"
"3143166513018";"576253444"
"8719257357202";"576028516"
"8033714191261";"5318702"
"3143165151464";"533607"
"8718334696753";"5344014"
"550033861";"558320174"
"883915589064";"5316402"
"2000014598249";"545205050"
"2000014598157";"543512020"
"8032723411308";"545941211"
"560048643";"566591569"
"3246577249719";"556408622"
"550035979";"554198064"
"4055412102220";"52548"
"540010783";"542390302"
